Business_ID,Name,Address,Coordinates,Number_of_Reviews,Rating,Zip_Code,Cuisine
ETgJqJHV7BW6pIr9Ox74sA,Amélie,22 W 8th St,{40.7327:-73.99766},2572,4.5,10011,italian
FKzpfWUpyupl4q74Jt8fTA,Don Antonio,309 W 50th St,{40.762711:-73.986708},1382,4.0,10019,italian
06tnwnEQM2j9A6dC3HC_TQ,Capizzi,547 9th Ave,{40.75744:-73.99357},781,4.5,10018,italian
gGkkzrcHh1xS-S55OsuKsw,Santina,820 Washington St,{40.739618:-74.008443},637,3.5,10014,italian
FogLdooqSzKbmkwMGSwDiQ,Razza Pizza Artigianale,275 Grove St,{40.7177490485075:-74.0441924355125},803,4.0,07302,italian
wnXdgkWYN0p4SEl_AdMzLA,Bar Toto,411 11th St,{40.6669:-73.984672},261,3.5,11215,italian
oEjWa3AETzPQfM3S1wRiLA,Due,1396 3rd Ave,{40.77466:-73.95724},68,4.0,10075,italian
H5L18XZRHh_13HaeeHH_sQ,Casa Di Napoli,703 32nd St,{40.774128:-74.0310378},106,4.0,07087,italian
oexDsgqmXc9Qe3fy3uYx7g,F & J Pine Restaurant,1913 Bronxdale Ave,{40.848685:-73.862069},512,3.5,10462,italian
hwR54p9AWwrOATd41l351w,Alberto Restaurant,9831 Metropolitan Ave,{40.711109161377:-73.8534774780273},193,4.0,11375,italian
bH6kFlRLtfIo2dtjs1gJ8g,Dolce Vita Restaurant & Bar,5811 Ave N,{40.619697:-73.918792},33,4.5,11234,italian
VtJd1l64kqUUyWacwK0J2Q,Veniero's,342 E 11th St,{40.72941:-73.98454},1983,4.0,10003,italian
RfxOtJ4SQmEeVX_XjFLWUQ,Otis,18 Harrison Pl,{40.706011:-73.932598},239,5.0,11206,italian
Om6KGbN524K6pu9IkPT0Rg,Maite,159 Central Ave,{40.69924:-73.926797},173,4.0,11221,italian
3xd4L_TdfdhuCjAzJecs6A,Michaelangelo's Little Italy,2477 Arthur Ave,{40.8573321267268:-73.8862630999689},216,3.5,10458,italian
s9gSDyOAO-f_gQEwyk517w,Sugetto,1279 Castle Hill Ave,{40.8338:-73.85173},5,5.0,10462,italian
THKnKxcaYAW4ItT8HMZvhA,Next Door,2005 Emmons Ave,{40.5838814:-73.9480362},163,3.5,11235,italian
zj8Lq1T8KIC5zwFief15jg,Prince Street Pizza,27 Prince St,{40.7229087705545:-73.9944863319397},3126,4.5,10012,italian
C3OlQ_y5LcgboyaKlpETYA,Trattoria Casa Di Isacco,536 9th Ave,{40.75686:-73.99356},271,4.0,10018,italian
d7Asc4q2ImoPlA_BhfroTQ,Keste,271 Bleecker St,{40.73154:-74.00293},1378,4.0,10014,italian
-8_vEcBA2Lqd8786S-Ss-g,Novita Restaurant,102 E 22nd St,{40.73918:-73.98629},295,4.0,10010,italian
GVOjDvKHLoo21n3Uip1ETg,Leo's Grandevous,200 Grand St,{40.73984:-74.036244},280,3.5,07030,italian
r_fUOUhz-pHZxFDV1hzy0w,Peasant,194 Elizabeth St,{40.72171:-73.99428},676,3.5,10012,italian
Vm6_cXz8hbvZhot0m1aaRg,Italianissimo Ristorante,307 E 84th St,{40.7764:-73.95205},112,4.0,10028,italian
QUTSHrHw3qRZjf749VM1Yg,Serafina Osteria,38 E 58th St,{40.76273:-73.97155},123,3.5,10022,italian
dvkQIG20RjgNi-SwRr_1CQ,MAMO Restaurant,323 W Broadway,{40.72186:-74.00382},241,4.0,10013,italian
c3D2ckzacnPtdGIM8tb-_w,B Side Pizza & Wine Bar,370 W 51st St,{40.76394:-73.9883399},1064,4.5,10019,italian
qYDoWRdntIApGW6fEUHWIQ,Biricchino,260 W 29th St,{40.7488743960857:-73.9954686909914},111,3.5,10001,italian
0UIUQWmwf_yxyygLXPQ0Hw,Mimmo Cucina Italiana,1690 York Ave,{40.77764:-73.94565},70,4.0,10128,italian
KpBfFpjzsGvvqAzCasVW0g,Extra Virgin,259 W 4th St,{40.7353962496717:-74.0031888223197},1228,3.5,10014,italian
pL2tig3FxJcrZ4wDIO4TsA,Eataly NYC Downtown,101 Liberty St,{40.709716:-74.011714},894,3.5,10006,italian
fmdEiai0e4agyTEqFUWJmw,Amarone NY,686 9th Ave,{40.7617199:-73.99002},304,3.5,10036,italian
QgEre4IFSHxbUvHMe8S12g,Pinocchio Restaurant,1748 1st Ave,{40.77965:-73.94695},204,4.0,10128,italian
v1M1HIQBVwYatEF_iOmedw,ViceVersa,325 W 51st St,{40.7635858415079:-73.9866799425418},246,4.0,10019,italian
17OE3Vgm-QN98Ro0AS-A3g,Provini,1302 8th Ave,{40.66336:-73.9815},191,3.5,11215,italian
7S8g0G_Ndc3DS-kqsozq8Q,83 1/2,345 E 83rd St,{40.775354:-73.951216},160,4.0,10028,italian
O5Cm2yU32-Epf4HKEFAJEQ,Il Postino,337 East 49th St,{40.75373:-73.96749},113,3.5,10017,italian
pgtgGAAuHMT0KTm3CDPQsA,Sorellina,1036 Washington St,{40.74977:-74.02746},237,3.5,07030,italian
uEKiv6WEPg9dWj10HCur5A,Table 87 - Brooklyn Heights,87 Atlantic Ave,{40.691219329834:-73.9973449707031},254,4.5,11201,italian
MPblH3J1kpbNGL4C4U7RAQ,IL Carino Restaurant,1710 2nd Ave,{40.77945:-73.95019},53,4.0,10128,italian
XO43OJWeAOS0Z-hqzhKgvQ,Zio Toto,8407 3rd Ave,{40.624732:-74.030242},178,4.0,11209,italian
tqrMjK1oyuvFGSz3Jxms1Q,Numero 28 Pizzeria & Cucina,68 Bergen St,{40.6868349327148:-73.990774645363},112,4.0,11201,italian
w7vYoiRdKyF3QJfNlAc0sg,Peppino's Brick Oven Pizza & Restaurant,7708 3rd Ave,{40.62984:-74.02862},210,4.0,11209,italian
pC_QwLpeL2Enk4hBgDcRqQ,Da Marino,220 W 49th St,{40.76102:-73.98526},453,4.0,10019,italian
7Qv-M5VzwxBkpH7ZOeoJgQ,Orrico's Italian Restaurant,3019 Westchester Ave,{40.8476994:-73.8318208},13,4.5,10461,italian
7pvTicRAhXB1Ld74MWjkXQ,Davio's Northern Italian Steakhouse,447 Lexington Ave,{40.75304:-73.97472},282,4.0,10017,italian
UpnHg_984LLZ28-kBB5MSQ,Bella Luna,574 Columbus Ave,{40.787762:-73.971458},268,3.5,10024,italian
sB8-R8-FYj-kJrSzTlbmgw,Coppola's West,206 W 79th St,{40.7831637424309:-73.9789159423279},298,3.5,10024,italian
_yMBdYh5p--WtF3n4a2iNw,Il Mulino Prime - Gramercy,43 E 20th St,{40.73875:-73.9885},24,4.5,10003,italian
0ROpM3UcZhprN6dhwK2Hsw,Joe & Pat's Pizzeria,168 1st Ave,{40.72892:-73.98411},135,4.0,10009,italian
F3Zznc4UYAfbdiTgb09-NA,Fratelli,2507 Eastchester Rd,{40.862992:-73.8435449},79,4.0,10469,italian
7gVN8BPaKz4vlmAnj8O0Aw,Abbondanza Trattoria & Brick Oven Pizza,257 Grand St,{40.71599:-74.0455099},236,3.5,07302,italian
71gTwIVOynPCNOFLEv-bQA,LBK Pizza Napoletana,669 Union St,{40.67741:-73.98265},58,4.5,11215,italian
q8wlm_XUjmSsTdTQKt2qbQ,Erminia Italian Restaurant,250 E 83rd St,{40.77594:-73.95346},182,4.0,10028,italian
IEb99GmOvg585gmwmm4iNA,Azalea Ristorante,224 W 51st St,{40.7621418:-73.9841952},263,4.0,10019,italian
EYSIZX7b6Sp6TNc_KNvn7Q,Speedy Romeo,63 Clinton St,{40.71951:-73.98514},284,4.0,10002,italian
TsO4cjFld0Plznpimtn8uw,Anchor Wine Bar,3508 Broadway,{40.8253616094589:-73.9510338753462},277,4.0,10031,italian
qTHBQdWfw1RSCjQwoUcLiw,Lucciola,621 Amsterdam Ave,{40.79039:-73.97251},91,3.5,10024,italian
p-BHJdQ57eM-WlKTP7B44w,Antika,36-08 30th Ave,{40.76466:-73.91722},414,3.5,11106,italian
1wrryUsb7gmpehr_c9wZ7A,Un Posto Italiano,206 Garfield Pl,{40.67212:-73.97693},34,5.0,11215,italian
evhkqaDVxi3LGb39Rw-_Aw,Fazio's,709 Knickerbocker Ave,{40.69442:-73.91039},111,4.5,11221,italian
v1DHGRNCH9247WLYoaoA9A,L'industrie Pizzeria,254 S 2nd St,{40.71162:-73.95783},476,5.0,11211,italian
oqA75iXtO_h8YnsLmjLk8w,Coco Pazzo,160 Prince St,{40.72596:-74.00143},91,4.0,10012,italian
r6K5RBfhlNbr-g7g3u13KA,L'angolo Trattoria Italiana,696 Anderson Ave,{40.8283599182:-73.9863337576389},67,4.5,07010,italian
NBeQAgTo9hlJxgp9xbMO-w,Tufino Pizzeria Napoletana,36-08 Ditmars Blvd,{40.773986:-73.908126},360,4.0,11105,italian
ehUuSk5gPTCQmwS_ubgKRA,Upstate,95 1st Ave,{40.7263139141197:-73.9864901976935},1787,4.5,10003,italian
NlmP5x_Ykznd55Dc85ChUg,Nittis,523 9th Ave,{40.7567:-73.99411},115,4.5,10018,italian
nSk_zCJESMKGLHyJTPPlZA,Bottino,246 10th Ave,{40.74845:-74.00321},278,3.5,10001,italian
4QGn3I-ZvdFkxgEniosyuA,Jimmy's Trattoria,45-73 Bell Blvd,{40.7585738:-73.7682438},142,4.0,11361,italian
t-UTPqMlFI36XIvNPBVdEQ,Baci Ristorante,8424 3rd Ave,{40.62452:-74.03091},23,4.0,11209,italian
BiNtCoIGo00Lua93hOrj3Q,Bella Via Restaurant,47-46 Vernon Blvd,{40.7442460458798:-73.9537544723526},346,3.5,11101,italian
dsgzaF4lODoOj1Mu1Cf_bQ,La Casa Bella,2579 Cropsey Ave,{40.590666:-73.991456},240,3.5,11214,italian
9lDqOfKeEB15AWfsWIq8mA,Mario's Restaurant,2342 Arthur Ave,{40.8542:-73.88857},215,3.5,10458,italian
Qbnb7rRbvNg5WUoKLzz7gQ,Oro Restaurant & Lounge,41-17 Crescent Street,{40.7514791:-73.9395537},123,4.0,11101,italian
F-eRrDik2KK0sNjpGiNbAg,Trattoria il Gusto,625 Columbus Ave,{40.78923:-73.9698499},53,3.5,10024,italian
LSOpxBBa217HxnJ7VnY2WQ,Il Violino,180 Columbus Ave,{40.77506:-73.98087},248,3.5,10023,italian
rupPZLhd0oRSAmVDaeYaGA,Bocca di Bacco Hell's Kitchen,828 9th Ave,{40.7662168:-73.9867943},634,3.5,10019,italian
piH-TNcmjLq2NHE4ZtbrBA,Zucchero E Pomodori,1435 2nd Ave,{40.770632:-73.957562},185,3.5,10021,italian
v2w_gKvV5kCk8a-nGDPrEQ,Numero 28 Pizzeria,107-12 70th Rd,{40.7208543:-73.8454939},150,4.0,11375,italian
VlaFY8ASgOvrzZ3I8sG6Dg,Bella Napoli,257 7th Ave,{40.7451099:-73.9947},175,3.5,10001,italian
mwvukHjc7Trs5fRbZ4-TsA,Fabbrica Restaurant & Bar,44 N 6th St,{40.7197876739018:-73.9625863349716},263,3.5,11249,italian
ayh9M3Lmc8Zxa7wsvKH55Q,Piccolino Ristorante,3935 Amboy Rd,{40.5510515:-74.1496965},73,4.0,10308,italian
ADHX7nBixDPVlq3OXhny0g,Faicco's Italian Specialties,260 Bleecker St,{40.73113:-74.00306},492,4.5,10014,italian
tRIHhPKryUZ56SfIz6mLiA,Angelo's Coal Oven Pizzeria,117 W 57th St,{40.76492:-73.97794},825,4.0,10019,italian
xKZSIBaGkXX7ppIceuhiQQ,Buca di Beppo Italian Restaurant,1540 Broadway,{40.757923:-73.985216},392,3.5,10036,italian
iV5yy8EbjsPoYWtjRhB61Q,Nica Trattoria,354 E 84th St,{40.7756431:-73.950783},130,4.0,10028,italian
mOoZZa6WIsgihc_TqyQcXw,Tarallucci E Vino -Union Square,15 E 18th St,{40.7381367771909:-73.9907283558044},359,3.5,10003,italian
XlhWNQRGoWyybfXpGBgE3Q,Il Mulino New York - Uptown,37 E 60th St,{40.764144:-73.970195},213,3.5,10021,italian
YmUKLOG4sTAShvyURuq2zw,Trattoria Bianca,481 8th Ave,{40.75263:-73.99338},129,3.0,10001,italian
Kz7hn14j6KXf_gYeC99rUg,i Trulli,124 E 27th St,{40.74207:-73.98361},352,3.5,10016,italian
D0LsGudLqLabXbhEPMkw6A,Aumm Aumm Pizzeria & Wine Bar,7701 Broadway,{40.79789:-74.00231},329,4.5,07047,italian
ookYacn-U1pcyQA81sKmJg,Bella Roma Pizza,1379 Third Ave,{40.7738458:-73.9574025},2,4.0,10075,italian
7FSuPGQTUxe-A2Km_SVTNQ,Trattoria Ora,18-01 Astoria Blvd,{40.7724:-73.92729},46,4.5,11102,italian
QGRrPt4QwJNxmpM1urPxQA,Two Toms Restaurant,255 3rd Ave,{40.6780586242676:-73.9853210449219},70,4.0,11215,italian
PerCtK0A27ku-cmBVMh5tw,Porto Salvo,424 E 161st St,{40.82368:-73.91294},128,4.5,10451,italian
jDIVPYpxQAk1HUAi0NIlQw,Pazza Notte,1375 Avenue Of The Americas,{40.7635099:-73.978},736,4.0,10019,italian
lPRb9ksOEzT3ruBFXebKaw,Leonti,103 W 77th St,{40.78084:-73.97669},56,4.0,10025,italian
qoBcWhGwlcUsKIQ2nB22vA,Lombardo's of Bay Ridge,279 71st St,{40.634741:-74.0284259},106,5.0,11209,italian
vAMKgIUWCrYxjfhceCCNAQ,Sandro's,306 E 81st St,{40.7742854:-73.9537163},71,4.0,10028,italian
cpN0ixPR2l3QFA8Uf1BhCQ,Luna Rossa,347 E 85th St,{40.776612:-73.950351},105,4.0,10028,italian
kqewBLuQDB3euc-s_mRf4A,Otto Enoteca Pizzeria,One Fifth Avenue At 8th St,{40.7320605431463:-73.996197909787},2098,3.5,10003,italian
76y4aMBY0lT6zfJLy2EH-Q,Le Zie,172 7th Ave,{40.74246:-73.9970699},304,3.5,10011,italian
m4MPLIv-WsGdcB7GReE06Q,Quattro Gatti Restaurant,205 E 81st St,{40.77552:-73.95587},82,4.0,10028,italian
hot1lIebdQNau05onRum7w,Otto Strada,743 Park Ave,{40.7466038915745:-74.0311605558891},275,4.0,07030,italian
WE_dce2JKcv-VoFNaqiJ4w,Carmine's Pizzeria,358 Graham Ave,{40.714987:-73.94414},424,4.0,11211,italian
XzkmePjJC0ryuqZp5qd12A,Fresco By Scotto,34 East 52nd St,{40.758874588912:-73.974435582671},276,3.5,10022,italian
u6q1s6c0H9wQwFUJJzAiOw,Gigino At Wagner Park,20 Battery Pl,{40.7052055368065:-74.0184892569177},277,3.5,10004,italian
aVU9U42HO0XWgvj5s_wYZQ,Romeo's Italian Restaurant,74-27 37th Ave,{40.749183:-73.8910294},53,3.5,11372,italian
1htK0vS5FAHaXXtpAQperQ,Bread & Tulips,365 Park Ave S,{40.74215:-73.98472},263,4.0,10016,italian
HSKcCmRFqzqG542Hy_eftw,Siena Cafe,1580 3rd Ave,{40.78073:-73.953},177,3.5,10128,italian
8cnfXAq6ehOsGRw4rh-dzQ,Sam's,238 Court St,{40.685920715332:-73.9945220947266},213,3.5,11201,italian
FwMyv3CVIxbI6ngodw7s3w,Panino Rustico,8222 17th Ave,{40.610494:-74.003153},426,4.5,11214,italian
mCLPr3PUwsO_zDehWeahbg,La Fiamma,440 Harrison Ave,{40.74706:-74.15431},111,4.5,07029,italian
vEYEs9McRtRdKBp2XfRNZA,Finestra Restaurant,1370 York Ave,{40.76751:-73.95288},81,4.0,10021,italian
A_1wZkM2UjKpAMOm9hR8Tg,Marble Downtown,355 W 14th St,{40.74083:-74.00468},15,4.5,10014,italian
NZaq_ygLr4N8-blY5dGx-g,Paul's On Times Square,136 W 42nd St,{40.75522:-73.98539},296,4.0,10036,italian
CmYpP-qt1YFDBrBjdPL97A,Amorina Cucina Rustica,624 Vanderbilt Ave,{40.677558:-73.969207},218,4.0,11238,italian
OmB4X44Ru8gjD6qgSNlXdg,Primola,1226 2nd Ave,{40.7638675:-73.9616489},121,3.5,10065,italian
LT8oH5Mo33Y1kdvCkqYcbA,Edicola,524 4th Ave,{40.6676:-73.9913},11,4.0,11215,italian
hbMvJ5pGYlyFC7jJBJp3SA,Nonna Delia's,18-32 College Point Blvd,{40.78224:-73.84619},32,4.0,11356,italian
penftLPo6kx6qCtbsuyLog,Petaluma,1356 1st Ave,{40.7682492:-73.9553474},236,3.5,10021,italian
MfOl9uzuQj8Wl2g8NRYl0w,New Corner Restaurant,7201 8th Ave,{40.62852:-74.01661},141,3.5,11228,italian
uboO7T3XSnl8iq0uQWhMXA,Café Altro Paradiso,234 Spring St,{40.72549:-74.00489},137,3.5,10013,italian
EsHcyOLHaK76bQuU7bwiTw,Tony's Pizzeria & Restaurant,443 Knickerbocker Ave,{40.699286:-73.918724},272,4.5,11237,italian
_nVQz6zVQq-T78VLu2nh5Q,Tilly's Bklyn,1223 Bedford Ave,{40.681525:-73.953258},61,4.0,11216,italian
GqTgQEqwf3k5JyE7DHDhjw,Numero 28 Pizzeria Napoletana,176 2nd Ave,{40.73041:-73.98595},518,4.0,10003,italian
q6ux26c-SfK-679y9lvVbw,Settepani,196 Lenox Ave,{40.80435:-73.94766},203,3.5,10026,italian
XWNamjD2mSpk56B6z1HT9w,Laico's,67 Terhune Ave,{40.703212:-74.095046},188,4.0,07305,italian
dmCqbWwTFHqri_6fr3KlNw,Patrizia's of Brooklyn - Staten Island,4255 Amboy Rd,{40.5472110847214:-74.1580738741812},480,4.0,10308,italian
uq-jeUk2yNOrfUKdRIpE_w,Piccoli Togo Windsor Terrace,157 A Prospect Park SW,{40.654819:-73.973477},78,4.0,11218,italian
q1F09j4JFRZQJ2e11m7lGg,Salvi Restaurant,4220 Quentin Rd,{40.6176699:-73.93189},34,4.0,11234,italian
7Oq1UdUHUGZGH_QI6N-0LQ,Hearth,403 E 12th St,{40.730006:-73.983225},703,4.0,10009,italian
WNOUPEZ6J8SZVSaK6Q3e-A,Porto By Antonio - Wood Burning Pizza & Pasta,8921 Old River Rd,{40.8048834508642:-73.9934416639218},621,4.5,07047,italian
Zub6WrbrS_4XMI1mPbyeiw,La Panineria,1 W 8th St,{40.7324876186231:-73.9967531074097},191,4.0,10011,italian
dvUsg9UFFuUb2rE7RA5tnA,Brado,155 Atlantic Ave,{40.6905570310882:-73.9954792872909},132,4.0,11201,italian
Ei5qjq0qmfNLkdVoO-S5Tw,Raffetto's,144 W Houston St,{40.72816:-74.00172},217,4.5,10012,italian
mlCt7fS6-QqPfugpgtAgYw,Tutti Noi,2757 Long Beach Rd,{40.644233:-73.63921},26,4.5,11572,italian
DCiEo7qucPaEj7Gtdj1U9A,Sant Ambroeus,1000 Madison Ave,{40.7752929376282:-73.9629447443084},371,4.0,10021,italian
HokS8DZ_wy1MSAsm8kxzcA,&pizza,63 Wall St,{40.70579:-74.00859},43,4.5,10005,italian
8nXo6lNJlXQQIdy8Kf7J9Q,Tessa,349 Amsterdam Ave,{40.7814059:-73.97918},355,4.0,10024,italian
10Z123uCZrmZtfSO2y05cw,Trattoria Toscana,4200 Hylan Blvd,{40.53751:-74.14998},30,4.5,10308,italian
iQTPjiskoE0jfHsoBSR1Jw,Rocco's Italian Sausages & Philly Cheese Steaks,5010 Northern Blvd,{40.7527307533468:-73.9125879583358},148,4.5,11101,italian
AYBRN8pKB8_ZfcCks17OmQ,Beebe's,38-28 27th St,{40.7547438:-73.9358372},84,4.5,11101,italian
K9kL1ice5jlkPXcNyTus3Q,Pasta Lovers,142 W 49th St,{40.76003:-73.98291},313,3.5,10019,italian
BeE1tVTCmorm31fwXvX7Wg,Ora di Pasta,1 W 59th St,{40.7644615:-73.9738617},178,4.0,10019,italian
R86cJxXMiXRyqzlF24esgg,Lexington Pizza Parlour,1590 Lexington Ave,{40.789283:-73.9487429},181,4.0,10029,italian
39g9pylx-xeIHihTe76HbA,Fermento,358 Kosciuszko St,{40.6917733468969:-73.9399936793105},42,4.5,11221,italian
EZNw56hywTm1PJNYOMbfHQ,Morso,420 E 59th St,{40.759032:-73.960801},124,3.5,10022,italian
jryzOo2UaHOeZqQkkezENA,Porsena,21 E 7th St,{40.72866:-73.98946},252,3.5,10003,italian
-KrQ1gOiyXCbffsWyc5SNQ,The Leopard at des Artistes,1 W 67th St,{40.773515:-73.978841},209,4.0,10023,italian
6n7D4amt9vEruR73tt3S9w,Cafe Fiorello,1900 Broadway,{40.77134:-73.9819051},732,3.5,10023,italian
gsL7pm6HbYqKH-gx-FjxlQ,Scarlatto,317 West 46th St,{40.76036:-73.98869},403,3.5,10036,italian
bppjJw5J8Ht6WgGp1bzPtQ,Porto Leggero,185 Hudson St,{40.7187593:-74.0349084},177,4.0,07311,italian
CygcAgexrpJGY8iWp7QqnA,Antonucci Cafe,170 E 81st St,{40.77574:-73.95689},132,4.0,10028,italian
I6Wg1NFYAAVzM2OpsdqcXA,Grand Vin,500 Grand St,{40.74331:-74.0351699},334,4.0,07030,italian
WdrPI3wo7wOD2ad2cSjPeQ,Denino's Greenwich Village,93 Macdougal St,{40.7294:-74.00111},184,4.0,10012,italian
pTWFuMYed409y99N0zY05Q,Barbaresco Restaurant,843 Lexington Ave,{40.76539:-73.96556},86,4.0,10065,italian
kxUKKlbm4sK2v6e8xHKB9A,Casanova Restaurant,338 McGuinness Blvd,{40.73413:-73.95206},60,3.5,11222,italian
Wcnig4807LHZyk8z08IeGw,Arthur Ave Fiasco,2376 Arthur Ave,{40.854825:-73.887862},65,4.5,10458,italian
wXYSjd-tYEEFErI6RIDEYw,Annabelle's Pastaria,717 86st,{40.61883:-74.021346},77,4.0,11228,italian
Rb-IIF90ZOKcWbVCv5YvPQ,Jaime's Italian,Cape Liberty Cruise Port,{40.6650110204228:-74.072049167113},1,5.0,07002,italian
TSj3yJCHBMEQ0caKtMX9ng,Gerbasi Ristorante,2389 Arthur Ave,{40.855371:-73.888115},150,4.0,10458,italian
RfkuPrAKQRFPC3D_0ugnEQ,Patricia's of Tremont,3883 E Tremont Ave,{40.8231315612793:-73.8192596435547},219,3.5,10465,italian
megxpLA5KciBJbW-jNm2RQ,Arno Ristorante,141 W 38th St,{40.7534599:-73.98842},205,3.5,10018,italian
geTFpY84Tp-nVTXflnxtDA,V & T Pizzeria & Restaurant,1024 Amsterdam Ave,{40.80334:-73.96383},330,3.0,10025,italian
k1zrPPGGMQdlHopP3MnxrQ,Storico,170 Ctr Park W,{40.779469:-73.973975},198,4.0,10024,italian
IBLzN6A7-Bb3RG203ua-Xg,Piccola Trattoria,41 Cedar St,{41.015697:-73.872711},90,4.5,10522,italian
vTn3ww550Rnhz9naIxtjww,Brunetti Pizza,626 Hudson St,{40.73829:-74.0054},278,4.0,10014,italian
TS2mqGtNhOzMKcSqJvrBPg,Ringolevio,490 Humboldt St,{40.71907:-73.94337},272,4.5,11222,italian
x3PALeokwz7fFFLjfiDBAw,E Pasta,20 Maiden Ln,{40.70903:-74.00925},23,3.5,10038,italian
ECw0vk1IykU3QIX1okSXdA,Saluggi's East,399 Grand St,{40.71601:-73.9875},79,4.0,10002,italian
Pb2HqSO0SP8HymbZM099hg,Tommaso Restaurant,1464 86th St,{40.611598:-74.010337},106,3.5,11228,italian
8TUVNSsXhT8t8HzdA5ojOQ,Casa Mangia,50 West 57th St,{40.76386:-73.97651},1,5.0,10019,italian
pL6cM2TPwvXqeGTrg7yN4Q,Remi,145 West 53rd St,{40.762619:-73.980809},306,3.5,10019,italian
H5d3Lgkk8onZ6tq0mUyvig,Panello,720 Monroe St,{40.7469495:-74.0380045},177,4.0,07030,italian
YE4pvo8ectzEaRYGqUgFcA,Felice 64,1166 1st Ave,{40.76256:-73.9596},306,3.5,10065,italian
-VvrQWfbkQWeuGC4L0KcfQ,il Buco Alimentari & Vineria,53 Great Jones St,{40.7264539:-73.992549},527,3.5,10012,italian
vzDb6_Zkm4m8O7tNidojjA,Pier 76,76 Bay St,{40.640118:-74.0759269},199,4.0,10301,italian
kLJfizeHMQqesp1K9mfUtg,Via Quadronno,25 E 73rd St,{40.77277:-73.96514},508,4.0,10021,italian
kMQ0IXs5mdjDeUvpWSHgRg,Il Mulino New York - Tribeca,361 Greenwich St,{40.71904:-74.01016},30,3.5,10013,italian
M8YwGe-wHwBGRz3DbTpqDQ,Piccolo Sogno,195-14 47th Ave,{40.7524351:-73.7858436},164,4.0,11358,italian
UVQ1GxmhlDVDM2acLexJ7A,Roberto's II Ristorante,936 River Rd,{40.826943:-73.973692},86,4.0,07020,italian
dMrF98GlFYIPKYY5NVZHbw,Gemma,335 Bowery,{40.72609:-73.99166},646,3.5,10003,italian
LdWyeeV8DuYINKVTghFwrg,Canaletto,208 E 60th St,{40.76174:-73.96569},62,4.0,10022,italian
XcfZqLrXdABSZLViQ34VTw,Chelsea Ristorante,108 8th Ave,{40.7405719:-74.0017238},167,3.5,10011,italian
zTK8reqKrmV7U71YVHYYjg,Armani Ristorante,717 5th Ave,{40.7618463161798:-73.9742299834671},224,4.0,10022,italian
e7jRn5TNlF84k7PuvJ1MOA,Manducatis Rustica,46-33 Vernon Blvd,{40.7458575124991:-73.9528775638914},180,3.5,11101,italian
i_rg-OLXQbpRUN7O3MeCeA,Piz-zetta,90 Livingston St,{40.6912834070746:-73.9906029201042},266,4.5,11201,italian
xXZjekBXs6wFFpK1exZJnw,Pasta by Hudson,1000 S 8th Ave,{40.7670079145424:-73.9826598018408},80,4.5,10019,italian
ACduxcM6wdaJPVHKy9GHbQ,Circa Brewing,141 Lawrence St,{40.69165:-73.98603},281,4.0,11201,italian
V4kZqDh4Gdu8pVfScb4RXQ,Da Noi Restaurant on Victory Blvd,4358 Victory Blvd,{40.58769:-74.19692},65,4.0,10314,italian
8dKgnx7EVuVVO6D40LTwjw,Vino e Grano,101 Liberty St,{40.7096522:-74.0112896},13,4.0,10006,italian
v8QYySx4JP_efixzTnaGGA,Giovanni,579 Grand Concourse,{40.81942:-73.92714},314,2.5,10451,italian
tZoYA6CUZQtqQD1ZHKsoaQ,Matteo's Howard Beach,155-10 Crossbay Blvd,{40.66478:-73.841706},142,3.5,11414,italian
73HeiHqXlj8bF1GXXBrn1g,Dia,58 2nd Ave,{40.72572:-73.98955},71,4.5,10003,italian
db2QLlK-0xL7Vq0jG-CcJQ,Café Bello,1044 Avenue C,{40.68387:-74.10426},140,4.0,07002,italian
-WEs8Trhq6nZPMyTzrAn9Q,Da Noi Downtown Staten Island,138 Fingerboard Rd,{40.6070167:-74.0667212},83,4.0,10305,italian
AhqWTf8ObRg1ZcNRV_vzIQ,15 Fox Place,15 Fox Pl,{40.73371:-74.07251},107,4.5,07306,italian
W9wDa_EB0h2p5JG6P6lyZw,Pescatore,955 2nd Ave,{40.75538:-73.96852},363,3.5,10022,italian
z3JDfCqlwOTwhQrnPgYkDg,Arte Cafe,191 7th Ave,{40.74295:-73.99627},65,3.5,10011,italian
6osYYrn77CbYPUrSnJOTBQ,Old Rose,113 Jane St,{40.7383:-74.00932},113,3.5,10014,italian
ufntl2yxDlAzPJ6G73eAcQ,Regional Restaurant,2607 Broadway,{40.79625:-73.97094},379,3.0,10025,italian
0xS2Jj-RZuFQKgxEWuVxzA,Armonie,1649 Park Ave,{40.799791923483:-73.942575354665},108,4.0,10035,italian
NG-vmMrBZlxAZrxgoiromg,Tappo,49 W 24th St,{40.74337:-73.99153},478,4.0,10010,italian
iUlNDgKCLJt7F9y5fw2NYA,Osteria della Pace,101 Liberty St,{40.7096522:-74.0112896},71,3.0,10281,italian
UU-VNxsgJ3BWgpVQbUChig,Beccofino,5704 Mosholu Ave,{40.9053542:-73.9004326},124,4.0,10471,italian
Jgaf3JmVaPokYB3ezbhjCQ,Caravaggio,23 E 74th St,{40.7734565734863:-73.964729309082},85,3.5,10021,italian
oIpNF3AJwqZlCs9fmpyFOQ,Pasquale Rigoletto Restaurant,2311 Arthur Ave,{40.8538:-73.88925},166,3.5,10458,italian
